Sample_ID__Numéro_échantillon,Year__Année,Month__Mois,Day__Jour,Port_landed__Port_de_débarquement,Port_code,Port_latitude,Port_longitude,Fishing_area__Zone_de_pêche,Mesh_size_mm__Maillage_mm,21.0 cm ,21.5 cm ,22.0 cm ,22.5 cm ,23.0 cm ,23.5 cm ,24.0 cm ,24.5 cm ,25.0 cm ,25.5 cm ,26.0 cm ,26.5 cm ,27.0 cm ,27.5 cm ,28.0 cm ,28.5 cm ,29.0 cm ,29.5 cm ,30.0 cm ,30.5 cm ,31.0 cm ,31.5 cm ,32.0 cm ,32.5 cm ,33.0 cm ,33.5 cm ,34.0 cm ,34.5 cm ,35.0 cm ,35.5 cm ,36.0 cm ,36.5 cm ,37.0 cm ,37.5 cm ,38.0 cm ,38.5 cm ,39.0 cm ,39.5 cm ,40.0 cm ,40.5 cm ,41.0 cm ,41.5 cm ,42.0 cm ,42.5 cm ,43.0 cm ,43.5 cm ,44.0 cm ,44.5 cm ,45.0 cm ,45.5 cm ,46.0 cm ,46.5 cm ,47.0 cm ,47.5 cm ,48.0 cm 
47216,2013,8,28,"MISCOU, NOUVEAU-BRUNSWICK",26611,47.8953,-64.5782,4TN,66,0,0,0,0,0,0,0,0,0,0,3,0,1,0,9,4,10,11,7,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47217,2013,8,28,"MISCOU, NOUVEAU-BRUNSWICK",26611,47.8953,-64.5782,4TN,70,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,7,6,1,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47220,2013,9,5,"MISCOU, NOUVEAU-BRUNSWICK",26611,47.8953,-64.5782,4TN,70,0,0,0,0,0,0,0,0,0,0,1,2,5,9,24,17,38,17,24,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47221,2013,9,5,"MISCOU, NOUVEAU-BRUNSWICK",26611,47.8953,-64.5782,4TN,66,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,14,27,27,31,15,14,7,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47222,2013,9,5,"MISCOU, NOUVEAU-BRUNSWICK",26611,47.8953,-64.5782,4TN,64,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,23,27,31,36,22,8,8,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47223,2013,9,5,"MISCOU, NOUVEAU-BRUNSWICK",26611,47.8953,-64.5782,4TN,57,0,0,0,0,0,0,0,0,0,3,4,9,22,16,30,34,17,11,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47224,2013,9,5,"MISCOU, NOUVEAU-BRUNSWICK",26611,47.8953,-64.5782,4TN,51,0,0,0,0,0,0,0,0,5,6,19,17,30,35,51,18,12,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47226,2013,9,6,ESCUMINAC,27305,47.0814,-64.8866,4TL,51,0,0,0,0,0,7,28,38,83,71,35,20,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47227,2013,9,6,ESCUMINAC,27305,47.0814,-64.8866,4TL,57,0,0,0,0,0,0,0,0,4,5,25,35,45,55,30,17,11,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47228,2013,9,6,ESCUMINAC,27305,47.0814,-64.8866,4TL,64,0,0,0,0,0,0,0,0,0,0,3,6,10,5,11,22,19,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47229,2013,9,6,ESCUMINAC,27305,47.0814,-64.8866,4TL,66,0,0,0,0,0,0,0,0,0,0,0,2,5,5,16,13,16,10,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47230,2013,9,6,ESCUMINAC,27305,47.0814,-64.8866,4TL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47231,2013,8,27,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,66,0,0,0,0,0,0,0,0,0,1,2,1,6,1,9,10,14,16,8,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47232,2013,8,27,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,64,0,0,0,0,0,0,0,0,0,2,6,7,15,8,7,2,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47233,2013,8,27,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,57,0,0,0,0,0,0,0,0,1,0,9,6,12,14,12,21,12,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47234,2013,8,27,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,51,0,0,0,0,0,0,0,0,7,21,32,36,21,14,14,14,8,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47235,2013,8,27,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,70,0,0,0,0,0,0,0,0,0,0,6,1,1,3,10,6,13,10,5,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47238,2013,8,31,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,70,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,17,26,26,16,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47239,2013,8,31,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,57,0,0,0,0,0,0,0,0,0,0,0,3,0,1,14,20,27,22,17,17,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47240,2013,8,31,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,64,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,22,20,18,19,12,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47241,2013,8,31,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,22,27,28,18,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47265,2013,8,31,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,66,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,14,26,24,18,13,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47281,2013,9,6,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11,21,27,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47282,2013,9,6,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,70,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,2,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47283,2013,9,6,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,57,0,0,0,0,0,0,0,0,0,3,1,3,8,8,5,3,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47284,2013,9,6,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,66,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,2,0,6,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47285,2013,9,6,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,51,0,0,0,0,0,0,0,1,12,18,22,18,10,4,0,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47288,2013,9,8,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,64,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,9,16,21,12,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47289,2013,9,8,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,16,21,32,21,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47290,2013,9,8,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,57,0,0,0,0,0,1,0,0,0,0,0,0,3,0,11,17,13,28,23,16,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47291,2013,9,8,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,66,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,8,33,28,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47292,2013,9,8,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,51,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,17,32,23,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47295,2013,9,11,NORTH LAKE*,38820,46.4672,-62.0695,4TG,51,0,0,0,0,0,0,2,0,6,4,14,5,12,6,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47296,2013,9,11,NORTH LAKE*,38820,46.4672,-62.0695,4TG,57,0,0,0,0,0,0,0,0,0,2,5,4,11,5,6,5,10,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47297,2013,9,11,NORTH LAKE*,38820,46.4672,-62.0695,4TG,64,0,0,0,0,0,0,0,0,0,1,0,3,4,3,4,6,6,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47298,2013,9,11,NORTH LAKE*,38820,46.4672,-62.0695,4TG,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47299,2013,9,11,NORTH LAKE*,38820,46.4672,-62.0695,4TG,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47301,2013,9,20,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,66,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,7,3,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47302,2013,9,20,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,51,0,0,0,0,0,0,4,5,13,11,18,14,6,6,4,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47303,2013,9,20,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,57,0,0,0,0,0,0,0,0,0,1,4,4,10,14,8,12,14,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47304,2013,9,20,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,64,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,4,14,4,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47305,2013,9,20,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47307,2013,10,1,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,66,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,13,6,12,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47308,2013,10,1,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,64,0,0,0,0,0,0,0,0,0,0,1,3,9,13,25,31,25,15,12,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47309,2013,10,1,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,6,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47310,2013,10,1,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,51,0,0,0,0,0,1,1,1,21,14,29,17,15,11,14,14,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47311,2013,10,1,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,57,0,0,0,0,0,0,0,0,0,1,0,5,11,7,27,14,28,7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47348,2013,9,15,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,57,0,0,0,0,0,0,0,2,0,3,1,4,13,20,13,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47349,2013,9,15,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,64,0,0,0,0,0,0,1,0,0,0,0,2,1,3,4,4,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47350,2013,9,15,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,66,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,8,14,12,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47351,2013,9,15,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,51,0,0,0,0,0,0,0,0,0,8,7,9,12,11,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47355,2013,9,16,CARIBOU,11102,45.73900066,-62.68750048,4TH,60,0,0,0,0,0,0,0,0,0,0,0,1,1,5,14,22,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47356,2013,9,16,CARIBOU,11102,45.73900066,-62.68750048,4TH,57,0,0,0,0,0,0,0,0,1,2,14,12,19,13,34,11,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47357,2013,9,16,CARIBOU,11102,45.73900066,-62.68750048,4TH,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,7,22,18,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47358,2013,9,16,CARIBOU,11102,45.73900066,-62.68750048,4TH,64,0,0,0,0,0,0,0,0,1,0,0,1,2,8,24,13,48,13,14,4,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47359,2013,9,16,CARIBOU,11102,45.73900066,-62.68750048,4TH,53,0,0,0,0,0,0,0,2,7,19,24,26,23,19,9,15,10,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47360,2013,9,16,CARIBOU,11102,45.73900066,-62.68750048,4TH,66,0,0,0,0,0,0,1,0,0,1,0,1,0,3,11,14,28,5,11,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47363,2013,9,20,CARIBOU,11102,45.73900066,-62.68750048,4TH,66,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,10,23,30,16,8,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47364,2013,9,20,CARIBOU,11102,45.73900066,-62.68750048,4TH,53,0,0,0,0,0,0,0,1,1,5,7,8,6,12,27,29,13,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47366,2013,9,20,CARIBOU,11102,45.73900066,-62.68750048,4TH,64,0,0,0,0,0,0,0,0,0,0,1,1,2,5,5,28,32,35,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47367,2013,9,20,CARIBOU,11102,45.73900066,-62.68750048,4TH,57,0,0,0,0,0,0,0,0,1,0,2,11,11,12,19,40,26,22,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47369,2013,10,1,CARIBOU,11102,45.73900066,-62.68750048,4TH,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47370,2013,10,1,CARIBOU,11102,45.73900066,-62.68750048,4TH,53,0,0,0,0,0,0,0,1,0,1,0,1,3,4,3,13,5,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47371,2013,10,1,CARIBOU,11102,45.73900066,-62.68750048,4TH,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,13,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47372,2013,10,1,CARIBOU,11102,45.73900066,-62.68750048,4TH,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47373,2013,10,1,CARIBOU,11102,45.73900066,-62.68750048,4TH,57,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,5,8,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46439,2014,9,4,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,11,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46440,2014,9,4,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,66,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,9,4,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46441,2014,9,4,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46442,2014,9,4,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,51,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1,6,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46443,2014,9,6,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,51,0,0,0,0,0,0,0,0,0,0,0,1,4,7,6,12,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46444,2014,9,6,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,66,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,14,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46445,2014,9,6,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,64,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,4,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46446,2014,9,6,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,70,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,11,7,6,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46447,2014,9,6,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,57,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,11,9,12,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46522,2014,8,26,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,51,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,11,9,12,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46523,2014,8,26,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,64,0,0,0,0,0,0,0,0,0,0,1,1,3,17,13,11,13,6,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46524,2014,8,26,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,57,0,0,0,0,0,0,0,0,0,0,3,7,9,4,12,12,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46525,2014,8,26,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,70,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,16,8,29,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46526,2014,8,26,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,66,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,8,6,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46529,2014,8,28,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,70,0,0,0,0,0,0,0,0,0,0,1,0,2,6,2,1,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46544,2014,10,1,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46545,2014,10,1,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46546,2014,10,1,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,6,14,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46547,2014,10,1,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,7,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46548,2014,10,1,"SOURIS, ( I.-P.-É. )",38801,46.34701954,-62.25017965,4TG,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,11,8,10,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46713,2014,8,28,TIGNISH RUN*,39214,46.95140292,-63.99569757,4TL,66,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6,5,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
