date,river_name__nom_de_la_rivière,site_code__numéro_du_site,species__espèces,status__statut,life_stage__stade_de_vie,adipose_condition__état_de_nageoire_adipeuse,total_length__longueur_totale,fork_length__longueur à la fourche,weight__poids,reproductive_status__stade_de_la_reproduction,sex__sexe,scale_id_number__numéro_id_écaille,ager_id__id_de_l'analyste,SMART_river_age__âge_en_rivière,SMART_river_age_type__type_âge_en_rivière,notes,sweep_number__numéro_de_balayage,sweep_time__temps_de_balayage,full_wetted_area__surface_mouillée_totale,sample_id__numéro_d_identification_de_l_échantillon
2021-09-21,Coal Branch river,CB02,Atlantic salmon,"Released, sampled",parr,Present,,95.0,9.65,,Not checked,CB-02 2021,,,,,0.5,682,170.91,258362
2021-09-21,Coal Branch river,CB02,Atlantic salmon,"Released, sampled",parr,Present,,111.0,14.02,,Not checked,,,,,,0.5,682,170.91,258363
2021-09-21,Coal Branch river,CB02,Atlantic salmon,"Released, sampled",parr,Present,,117.0,18.4,,Not checked,,,,,,0.5,682,170.91,258364
2021-09-21,Coal Branch river,CB02,Atlantic salmon,"Released, sampled",parr,Present,,100.0,11.43,,Not checked,CB-03 2021,,,,,0.5,682,170.91,258365
2021-09-21,Coal Branch river,CB02,Atlantic salmon,"Released, sampled",parr,Present,,113.0,13.77,,Not checked,,,,,,0.5,682,170.91,258366
2021-09-21,Coal Branch river,CB02,Atlantic salmon,"Released, sampled",parr,Present,,117.0,16.67,,Not checked,,,,,,0.5,682,170.91,258367
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,28.0,0.2,,Not checked,,,,,,0.5,560,142.528,258368
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,54.0,1.65,,Not checked,,,,,,0.5,560,142.528,258369
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,43.0,0.88,,Not checked,,,,,,0.5,560,142.528,258370
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,34.0,0.34,,Not checked,,,,,,0.5,560,142.528,258371
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,60.0,2.35,,Not checked,,,,,,0.5,560,142.528,258372
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,30.0,0.28,,Not checked,,,,,,0.5,560,142.528,258373
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,40.0,0.67,,Not checked,,,,,,0.5,560,142.528,258374
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,45.0,1.15,,Not checked,,,,,,0.5,560,142.528,258375
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,24.0,0.13,,Not checked,,,,,,0.5,560,142.528,258376
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,37.0,0.47,,Not checked,,,,,,0.5,560,142.528,258377
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,24.0,0.17,,Not checked,,,,,,0.5,560,142.528,258378
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,57.0,1.99,,Not checked,,,,,,0.5,560,142.528,258379
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,49.0,1.28,,Not checked,,,,,,0.5,560,142.528,258380
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,24.0,1.15,,Not checked,,,,,,0.5,560,142.528,258381
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,28.0,0.26,,Not checked,,,,,,0.5,560,142.528,258382
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,72.0,3.25,,Not checked,,,,,,0.5,560,142.528,258383
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,48.0,1.12,,Not checked,,,,,,0.5,560,142.528,258384
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,58.0,2.2,,Not checked,,,,,,0.5,560,142.528,258385
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,57.0,2.0,,Not checked,,,,,,0.5,560,142.528,258386
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,39.0,0.74,,Not checked,,,,,,0.5,560,142.528,258387
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,63.0,2.8,,Not checked,,,,,,0.5,560,142.528,258388
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,43.0,0.75,,Not checked,,,,,,0.5,560,142.528,258389
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,54.0,1.92,,Not checked,,,,,,0.5,560,142.528,258390
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,24.0,0.16,,Not checked,,,,,,0.5,560,142.528,258391
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,44.0,0.82,,Not checked,,,,,,0.5,560,142.528,258392
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,38.0,0.18,,Not checked,,,,,,0.5,560,142.528,258393
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,25.0,0.1,,Not checked,,,,,,0.5,560,142.528,258394
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,47.0,1.01,,Not checked,,,,,,0.5,560,142.528,258395
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,45.0,0.9,,Not checked,,,,,,0.5,560,142.528,258396
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,57.0,2.0,,Not checked,,,,,,0.5,560,142.528,258397
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,29.0,0.21,,Not checked,,,,,,0.5,560,142.528,258398
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,22.0,0.15,,Not checked,,,,,,0.5,560,142.528,258399
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,61.0,2.3,,Not checked,,,,,,0.5,560,142.528,258400
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,38.0,0.66,,Not checked,,,,,,0.5,560,142.528,258401
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,44.0,0.86,,Not checked,,,,,,0.5,560,142.528,258402
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,28.0,0.3,,Not checked,,,,,,0.5,560,142.528,258403
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,47.0,1.05,,Not checked,,,,,,0.5,560,142.528,258404
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,30.0,0.27,,Not checked,,,,,,0.5,560,142.528,258405
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,36.0,0.5,,Not checked,,,,,,0.5,560,142.528,258406
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,65.0,3.04,,Not checked,,,,,,0.5,560,142.528,258407
2021-09-21,Coal Branch river,CB03,Blacknose dace,"Released, sampled",,Present,,52.0,1.34,,Not checked,,,,,,0.5,560,142.528,258408
2021-09-21,Coal Branch river,CB03,Lake chub,"Released, sampled",,Present,,30.0,0.23,,Not checked,,,,,,0.5,560,142.528,258409
2021-09-21,Coal Branch river,CB03,Lake chub,"Released, sampled",,Present,,34.0,0.3,,Not checked,,,,,,0.5,560,142.528,258410
2021-09-21,Coal Branch river,CB03,Common shiner,"Released, sampled",,Present,,58.0,2.14,,Not checked,,,,,,0.5,560,142.528,258411
2021-09-21,Coal Branch river,CB03,Common shiner,"Released, sampled",,Present,,63.0,2.4,,Not checked,,,,,,0.5,560,142.528,258412
2021-09-21,Coal Branch river,CB03,Common shiner,"Released, sampled",,Present,,60.0,2.45,,Not checked,,,,,,0.5,560,142.528,258413
2021-09-21,Coal Branch river,CB03,White sucker,"Released, sampled",,Present,,41.0,0.72,,Not checked,,,,,,0.5,560,142.528,258414
2021-09-21,Coal Branch river,CB03,Atlantic salmon,"Released, sampled",parr,Present,,93.0,8.66,,Not checked,,,,,,0.5,560,142.528,258415
2021-09-21,Coal Branch river,CB03,Atlantic salmon,"Released, sampled",parr,Present,,91.0,7.78,,Not checked,,,,,,0.5,560,142.528,258416
2021-09-21,Coal Branch river,CB03,Atlantic salmon,"Released, sampled",parr,Present,,86.0,7.17,,Not checked,,,,,,0.5,560,142.528,258417
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,64.0,3.02,,Not checked,,,,,,0.5,572,133.112,258418
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,58.0,2.37,,Not checked,,,,,,0.5,572,133.112,258419
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,57.0,1.95,,Not checked,,,,,,0.5,572,133.112,258420
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,65.0,2.92,,Not checked,,,,,,0.5,572,133.112,258421
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,46.0,1.01,,Not checked,,,,,,0.5,572,133.112,258422
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,54.0,1.61,,Not checked,,,,,,0.5,572,133.112,258423
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,44.0,0.95,,Not checked,,,,,,0.5,572,133.112,258424
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,58.0,2.22,,Not checked,,,,,,0.5,572,133.112,258425
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,58.0,2.06,,Not checked,,,,,,0.5,572,133.112,258426
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,47.0,1.14,,Not checked,,,,,,0.5,572,133.112,258427
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,54.0,1.61,,Not checked,,,,,,0.5,572,133.112,258428
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,58.0,2.24,,Not checked,,,,,,0.5,572,133.112,258429
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,57.0,2.15,,Not checked,,,,,,0.5,572,133.112,258430
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,61.0,2.52,,Not checked,,,,,,0.5,572,133.112,258431
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,53.0,1.64,,Not checked,,,,,,0.5,572,133.112,258432
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,54.0,1.64,,Not checked,,,,,,0.5,572,133.112,258433
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,29.0,0.26,,Not checked,,,,,,0.5,572,133.112,258434
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,47.0,1.18,,Not checked,,,,,,0.5,572,133.112,258435
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,50.0,1.31,,Not checked,,,,,,0.5,572,133.112,258436
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,27.0,0.25,,Not checked,,,,,,0.5,572,133.112,258437
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,53.0,1.82,,Not checked,,,,,,0.5,572,133.112,258438
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,58.0,2.22,,Not checked,,,,,,0.5,572,133.112,258439
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,41.0,0.93,,Not checked,,,,,,0.5,572,133.112,258440
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,33.0,0.3,,Not checked,,,,,,0.5,572,133.112,258441
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,24.0,0.17,,Not checked,,,,,,0.5,572,133.112,258442
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,55.0,1.92,,Not checked,,,,,,0.5,572,133.112,258443
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,56.0,1.91,,Not checked,,,,,,0.5,572,133.112,258444
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,55.0,2.17,,Not checked,,,,,,0.5,572,133.112,258445
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,63.0,2.82,,Not checked,,,,,,0.5,572,133.112,258446
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, sampled",,Present,,61.0,2.74,,Not checked,,,,,,0.5,572,133.112,258447
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258448
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258449
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258450
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258451
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258452
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258453
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258454
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258455
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258456
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258457
2021-09-21,Coal Branch river,CB05,Blacknose dace,"Released, unsampled",,Present,,,,,Not checked,,,,,,0.5,572,133.112,258458
2021-09-21,Coal Branch river,CB05,Lake chub,"Released, sampled",,Present,,53.0,1.49,,Not checked,,,,,,0.5,572,133.112,258459
2021-09-21,Coal Branch river,CB05,Lake chub,"Released, sampled",,Present,,31.0,0.35,,Not checked,,,,,,0.5,572,133.112,258460
2021-09-21,Coal Branch river,CB05,Lake chub,"Released, sampled",,Present,,49.0,1.11,,Not checked,,,,,,0.5,572,133.112,258461
2021-09-21,Coal Branch river,CB05,Lake chub,"Released, sampled",,Present,,52.0,1.33,,Not checked,,,,,,0.5,572,133.112,258462
2021-09-21,Coal Branch river,CB05,Lake chub,"Released, sampled",,Present,,44.0,0.72,,Not checked,,,,,,0.5,572,133.112,258463
2021-09-21,Coal Branch river,CB05,Lake chub,"Released, sampled",,Present,,62.0,2.51,,Not checked,,,,,,0.5,572,133.112,258464
2021-09-21,Coal Branch river,CB05,Sea Lamprey,"Released, sampled",,Present,,137.0,4.2,,Not checked,,,,,,0.5,572,133.112,258465
2021-09-21,Coal Branch river,CB05,White sucker,"Released, sampled",,Present,,61.0,2.82,,Not checked,,,,,,0.5,572,133.112,258466
2021-09-21,Coal Branch river,CB05,White sucker,"Released, sampled",,Present,,67.0,2.16,,Not checked,,,,,,0.5,572,133.112,258467
2021-09-21,Coal Branch river,CB05,White sucker,"Released, sampled",,Present,,62.0,2.56,,Not checked,,,,,,0.5,572,133.112,258468
2021-09-21,Coal Branch river,CB05,White sucker,"Released, sampled",,Present,,73.0,4.73,,Not checked,,,,,,0.5,572,133.112,258469
2021-09-21,Coal Branch river,CB05,White sucker,"Released, sampled",,Present,,72.0,4.4,,Not checked,,,,,,0.5,572,133.112,258470
2021-09-21,Coal Branch river,CB05,White sucker,"Released, sampled",,Present,,58.0,2.32,,Not checked,,,,,,0.5,572,133.112,258471
2021-09-21,Coal Branch river,CB05,White sucker,"Released, sampled",,Present,,57.0,2.16,,Not checked,,,,,,0.5,572,133.112,258472
2021-09-21,Coal Branch river,CB05,White sucker,"Released, sampled",,Present,,59.0,2.4,,Not checked,,,,,,0.5,572,133.112,258473
2021-09-21,Coal Branch river,CB05,White sucker,"Released, sampled",,Present,,86.0,7.26,,Not checked,,,,,,0.5,572,133.112,258474
2021-09-21,Coal Branch river,CB05,Slimy sculpin,"Released, sampled",,Present,,98.0,10.35,,Not checked,,,,,,0.5,572,133.112,258475
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,81.0,6.41,,Not checked,CB-01 2021,,,,,0.5,572,133.112,258476
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,98.0,10.32,,Not checked,CB-02 2021-1,,,,,0.5,572,133.112,258477
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,104.0,11.34,,Not checked,,,,,,0.5,572,133.112,258478
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,93.0,7.76,,Not checked,,,,,,0.5,572,133.112,258479
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,91.0,7.41,,Not checked,,,,,,0.5,572,133.112,258480
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,85.0,6.89,,Not checked,CB-03 2021-1,,,,,0.5,572,133.112,258481
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,96.0,8.7,,Not checked,,,,,,0.5,572,133.112,258482
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,100.0,10.02,,Not checked,CB-04 2021,,,,,0.5,572,133.112,258483
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,98.0,10.8,,Not checked,,,,,,0.5,572,133.112,258484
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,98.0,9.22,,Not checked,,,,,,0.5,572,133.112,258485
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,97.0,11.94,,Not checked,,,,,,0.5,572,133.112,258486
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,107.0,12.72,,Not checked,,,,,,0.5,572,133.112,258487
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,93.0,8.68,,Not checked,,,,,,0.5,572,133.112,258488
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,105.0,11.64,,Not checked,,,,,,0.5,572,133.112,258489
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,97.0,10.48,,Not checked,,,,,,0.5,572,133.112,258490
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,102.0,11.76,,Not checked,,,,,,0.5,572,133.112,258491
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",parr,Present,,86.0,7.69,,Not checked,,,,,,0.5,572,133.112,258492
2021-09-21,Coal Branch river,CB05,Atlantic salmon,"Released, sampled",fry,Present,,67.0,3.35,,Not checked,,,,,,0.5,572,133.112,258493
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,27.0,0.26,,Unknown,,,,,,0.5,540,189.299,254738
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,32.0,0.32,,Unknown,,,,,,0.5,540,189.299,254739
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,29.0,0.16,,Unknown,,,,,,0.5,540,189.299,254740
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,35.0,0.42,,Unknown,,,,,,0.5,540,189.299,254741
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,27.0,0.29,,Unknown,,,,,,0.5,540,189.299,254742
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,55.0,1.72,,Unknown,,,,,,0.5,540,189.299,254743
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,29.0,0.24,,Unknown,,,,,,0.5,540,189.299,254744
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,35.0,0.44,,Unknown,,,,,,0.5,540,189.299,254745
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,32.0,0.35,,Unknown,,,,,,0.5,540,189.299,254746
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,33.0,0.31,,Unknown,,,,,,0.5,540,189.299,254747
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,35.0,0.39,,Unknown,,,,,,0.5,540,189.299,254748
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,29.0,0.32,,Unknown,,,,,,0.5,540,189.299,254749
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,54.0,1.58,,Unknown,,,,,,0.5,540,189.299,254750
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,34.0,0.34,,Unknown,,,,,,0.5,540,189.299,254751
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,62.0,2.98,,Unknown,,,,,,0.5,540,189.299,254752
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,65.0,3.01,,Unknown,,,,,,0.5,540,189.299,254753
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,49.0,1.26,,Unknown,,,,,,0.5,540,189.299,254754
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,69.0,3.37,,Unknown,,,,,,0.5,540,189.299,254755
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,64.0,3.07,,Unknown,,,,,,0.5,540,189.299,254756
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,49.0,1.32,,Unknown,,,,,,0.5,540,189.299,254757
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,58.0,2.14,,Unknown,,,,,,0.5,540,189.299,254758
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,25.0,0.24,,Unknown,,,,,,0.5,540,189.299,254759
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,26.0,0.26,,Unknown,,,,,,0.5,540,189.299,254760
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,48.0,1.18,,Unknown,,,,,,0.5,540,189.299,254761
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,59.0,2.64,,Unknown,,,,,,0.5,540,189.299,254762
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,45.0,0.92,,Unknown,,,,,,0.5,540,189.299,254763
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,30.0,0.28,,Unknown,,,,,,0.5,540,189.299,254764
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,24.0,0.16,,Unknown,,,,,,0.5,540,189.299,254765
2021-09-22,Buctouche,B01,Blacknose dace,"Released, sampled",,Present,,57.0,2.37,,Unknown,,,,,,0.5,540,189.299,254766
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254767
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254768
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254769
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254770
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254771
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254772
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254773
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254774
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254775
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254776
2021-09-22,Buctouche,B01,Blacknose dace,"Released, unsampled",,Present,,,,,Unknown,,,,,,0.5,540,189.299,254777
